00,65626268
0.00,65627544
-0.10,65628900
-0.12233512
-0.20,92234872
-0.20,92236232
-0.20,92237592
-0-1.00,107384
-0.20,108000
-0.20,108624
-0.20,109244
-0.20,109876
-0.20,110496
-0.10,111120
-0.20,111756
-0.20,112376
-0.20,113000
-0.20,114036
-0.20,115224
-0.20,116416
-0.20,117604
-0.10,118800
-0.20,119984
-0.20,121176
-0.10,122364
-0.20,123556
-0.20,124744
-0.20,125936
-0.10,127124
-0.20,128316
-0.20,129504
-0.20,130696
-0.20,131884
-0.20,133076
-0.20,134264
-0.20,135456
-0.20,136644
-0.20,137836
-0.20,139024
-0.20,140216
-0.20,141404
-0.20,142596
-0.20,143784
-0.20,144976
-0.20,146164
-0.20,147356
-0.20,148544
-0.20,149736
-0.20,150924
-0.20,152116
-0.10,153304
-0.20,154496
-0.20,155684
-0.20,156876
-0.10,158064
-0.10,159256
-0.20,160444
-0.20,161636
-0.20,162832
-0.20,164016
-0.20,165204
-0.20,166396
-0.20,167584
-0.20,168776
-0.20,169964
-0.10,171156
-0.20,172344
-0.10,173536
-0.20,174724
-0.20,175916
-0.20,177104
-0.20,178296
-0.20,179484
-0.20,180676
-0.20,181864
-0.20,183056
-0.20,184244
-0.20,185436
-0.20,186624
-0.20,187816
-0.20,189004
-0.20,190196
-0.20,191384
-0.20,192576
-0.20,193764
-0.20,194956
-0.20,196144
-0.20,197336
-0.20,198524
-0.20,199716
-0.20,200904
-0.20,202096
-0.10,203284
-0.20,204476
-0.20,205664
-0.20,206860
-0.20,208044
-0.20,209236
-0.20,210424
-0.10,211616
-0.20,212804
-0.20,213996
-0.20,215184
-0.20,216376
-0.20,217564
-0.20,218756
-0.20,219944
-0.20,326144
-0.20,326760
-0.20,327380
-0.20,328008
-0.20,328632
-0.20,329260
-0.20,329884
-0.20,330512
-0.20,331136
-0.20,331756
-0.20,332792
-0.20,333980
-0.10,335172
-0.10,336360
-0.20,337552
-0.10,338740
-0.20,339932
-0.10,341120
-0.20,342312
-0.10,343500
-0.20,344692
-0.20,345880
-0.20,347072
-0.20,348260
-0.20,349452
-0.20,350640
-0.20,351832
-0.20,353020
-0.20,354212
-0.20,355400
-0.20,356592
-0.20,357780
-0.20,358972
-0.20,360160
-0.10,361352
-0.10,362540
-0.20,363732
-0.20,364920
-0.20,366112
-0.20,367300
-0.20,368492
-0.20,369680
-0.20,370872
-0.20,372060
-0.20,373252
-0.20,374440
-0.10,375632
-0.20,376820
-0.20,378012
-0.20,379200
-0.20,380392
-0.20,381580
-0.20,382772
-0.20,383960
-0.20,385152
-0.20,386340
-0.20,387532
-0.20,388720
-0.20,389912
-0.10,391100
-0.20,392292
-0.20,393480
-0.10,394672
-0.20,395860
-0.20,397052
-0.20,398240
-0.20,399432
-0.20,400620
-0.20,401812
-0.20,403000
-0.20,404192
-0.20,405380
-0.10,406572
-0.20,407760
-0.20,408952
-0.20,410140
-0.20,411332
-0.20,412520
-0.20,413712
-0.20,414900
-0.20,416092
-0.20,417280
-0.20,418472
-0.20,419660
-0.10,420852
-0.20,422040
-0.20,423232
-0.20,424420
-0.20,425612
-0.20,426800
-0.20,427992
-0.20,429180
-0.10,430372
-0.10,431560
-0.10,432752
-0.30,433940
-0.20,435132
-0.20,436320
-0.20,437512
-0.20,438700
-0.20,544908
-0.20,545512
-0.20,546136
-0.20,546756
-0.10,547392
-0.20,548020
-0.20,548640
-0.20,549272
-0.20,549900
-0.20,550528
-0.20,551548
-0.20,552736
-0.20,553928
-0.20,555116
-0.10,556308
-0.10,557496
-0.10,558688
-0.20,559876
-0.20,561068
-0.10,562256
-0.20,563448
-0.20,564636
-0.20,565828
-0.20,567016
-0.20,568208
-0.20,569396
-0.20,570588
-0.20,571776
-0.20,572968
-0.20,574156
-0.20,575348
-0.10,576536
-0.20,577728
-0.20,578916
-0.20,580108
-0.20,581296
-0.10,582488
-0.20,583676
-0.30,584868
-0.20,586056
-0.20,587248
-0.20,588436
-0.10,589628
-0.10,590816
-0.20,592008
-0.20,593196
-0.20,594388
-0.20,595576
-0.20,596768
-0.20,597956
-0.20,599148
-0.30,600336
-0.20,601528
-0.20,602716
-0.20,603908
-0.20,605096
-0.20,606288
-0.20,607476
-0.20,608668
-0.20,609856
-0.20,611048
-0.20,612236
-0.20,613428
-0.20,614616
-0.20,615808
-0.20,616996
-0.20,618188
-0.10,619376
-0.20,620568
-0.20,621756
-0.20,622948
-0.20,624136
-0.20,625328
-0.20,626516
-0.20,627708
-0.20,628896
-0.20,630088
-0.20,631276
-0.20,632468
-0.20,633656
-0.20,634848
-0.10,636036
-0.10,637228
-0.20,638416
-0.20,639608
-0.10,640796
-0.20,641988
-0.20,643176
-0.10,644368
-0.20,645556
-0.20,646748
-0.10,647936
-0.20,649128
-0.20,650316
-0.10,651508
-0.20,652696
-0.20,653888
-0.20,655076
-0.20,656268
-0.20,657456
-0.20,763656
-0.20,764276
-0.20,764896
-0.20,765524
-0.20,766156
-0.20,766780
-0.20,767408
-0.20,768044
