-0.1005712
-0.20,499007156
8997044
-0.20,498998488
-0.20,498999932
-0.20,499001376
-0.20,499002824
-0.30,499004268
-0.20,499005712
-0.20,499007156
-1.20,107396
-0.20,108004
-0.20,108628
-0.20,109248
-0.20,109880
-0.20,110500
-0.20,111124
-0.20,111760
-0.20,112380
-0.20,113004
-0.10,114040
-0.20,115228
-0.20,116420
-0.20,117608
-0.20,118800
-0.20,119988
-0.20,121180
-0.20,122368
-0.20,123560
-0.20,124748
-0.20,125940
-0.20,127128
-0.20,128320
-0.20,129508
-0.20,130700
-0.20,131888
-0.20,133080
-0.20,134268
-0.10,135460
-0.20,136648
-0.20,137840
-0.20,139028
-0.20,140220
-0.20,141408
-0.20,142600
-0.10,143788
-0.20,144980
-0.20,146168
-0.20,147360
-0.10,148548
-0.20,149740
-0.20,150928
-0.20,152120
-0.20,153308
-0.20,154500
-0.20,155688
-0.20,156880
-0.20,158068
-0.20,159260
-0.20,160448
-0.20,161640
-0.20,162832
-0.20,164020
-0.20,165208
-0.10,166400
-0.20,167588
-0.20,168780
-0.20,169968
-0.20,171160
-0.20,172348
-0.20,173540
-0.20,174728
-0.20,175920
-0.20,177108
-0.20,178300
-0.20,179488
-0.20,180680
-0.20,181868
-0.20,183060
-0.20,184248
-0.20,185440
-0.20,186628
-0.20,187820
-0.20,189008
-0.20,190200
-0.10,191388
-0.20,192580
-0.20,193768
-0.20,194960
-0.20,196148
-0.20,197340
-0.10,198528
-0.10,199720
-0.20,200908
-0.20,202100
-0.20,203288
-0.20,204480
-0.20,205668
-0.20,206864
-0.20,208048
-0.20,209240
-0.20,210428
-0.20,211620
-0.20,212808
-0.20,214000
-0.20,215188
-0.20,216380
-0.20,217568
-0.20,218760
-0.20,219948
-0.20,326136
-0.20,326752
-0.20,327372
-0.20,328000
-0.20,328624
-0.20,329248
-0.20,329876
-0.20,330500
-0.10,331128
-0.20,331748
-0.20,332780
-0.10,333972
-0.20,335160
-0.20,336352
-0.20,337540
-0.20,338732
-0.20,339920
-0.20,341112
-0.20,342300
-0.20,343492
-0.20,344680
-0.20,345872
-0.20,347060
-0.20,348252
-0.20,349440
-0.20,350632
-0.20,351820
-0.20,353012
-0.20,354200
-0.20,355392
-0.20,356580
-0.20,357772
-0.10,358960
-0.20,360152
-0.20,361340
-0.20,362532
-0.20,363720
-0.20,364912
-0.20,366100
-0.20,367292
-0.20,368480
-0.20,369676
-0.20,370860
-0.20,372052
-0.20,373240
-0.20,374432
-0.20,375620
-0.20,376812
-0.20,378000
-0.20,379192
-0.20,380380
-0.20,381572
-0.20,382760
-0.20,383952
-0.20,385140
-0.20,386332
-0.20,387520
-0.20,388712
-0.20,389900
-0.20,391092
-0.20,392280
-0.10,393472
-0.20,394660
-0.20,395852
-0.20,397040
-0.20,398232
-0.10,399420
-0.20,400612
-0.20,401800
-0.20,402992
-0.20,404180
-0.20,405372
-0.20,406560
-0.20,407752
-0.20,408940
-0.10,410132
-0.20,411320
-0.20,412512
-0.20,413708
-0.20,414892
-0.10,416080
-0.20,417272
-0.20,418460
-0.20,419652
-0.20,420840
-0.20,422032
-0.20,423220
-0.10,424412
-0.20,425600
-0.20,426792
-0.20,427980
-0.20,429172
-0.20,430360
-0.10,431552
-0.20,432740
-0.20,433932
-0.20,435120
-0.20,436312
-0.20,437500
-0.20,438692
-0.20,544884
-0.20,545484
-0.20,546112
-0.20,546732
-0.20,547364
-0.20,547992
-0.20,548612
-0.20,549248
-0.20,549868
-0.20,550500
-0.20,551520
-0.20,552708
-0.20,553900
-0.20,555088
-0.20,556280
-0.20,557468
-0.20,558660
-0.20,559848
-0.20,561040
-0.10,562228
-0.20,563420
-0.20,564608
-0.20,565800
-0.10,566988
-0.20,568180
-0.20,569368
-0.20,570560
-0.20,571748
-0.20,572940
-0.20,574128
-0.20,575320
-0.20,576508
-0.20,577700
-0.20,578888
-0.20,580080
-0.20,581268
-0.20,582460
-0.20,583648
-0.10,584840
-0.20,586028
-0.20,587220
-0.20,588408
-0.20,589600
-0.10,590788
-0.20,591980
-0.20,593168
-0.20,594360
-0.20,595548
-0.20,596740
-0.20,597928
-0.20,599120
-0.20,600308
-0.20,601500
-0.20,602688
-0.20,603880
-0.20,605068
-0.10,606260
-0.20,607448
-0.20,608640
-0.20,609828
-0.20,611020
-0.20,612208
-0.20,613400
-0.20,614588
-0.20,615780
-0.20,616968
-0.10,618160
-0.20,619348
-0.10,620540
-0.20,621728
-0.20,622920
-0.20,624108
-0.20,625300
-0.20,626488
-0.20,627680
-0.20,628868
-0.30,630060
-0.20,631248
-0.20,632440
-0.20,633628
-0.20,634820
-0.20,636008
-0.20,637200
-0.10,638388
-0.20,639580
-0.10,640768
-0.20,641960
-0.20,643148
-0.20,644340
-0.20,645528
-0.20,646720
-0.20,647908
-0.10,649100
-0.20,650288
-0.20,651480
-0.20,652668
-0.20,653860
-0.20,655048
-0.20,656240
-0.20,657428
-0.20,763632
-0.20,764248
-0.20,764872
-0.20,765496
-0.20,766132
-0.20,766756
-0.20,767392
-0.20,768020
-0.20,768636
-0.20,769272
-0.20,770280
-0.30,771468
-0.20,772660
-0.10,773848
-0.20,775040
-0.20,776228
-0.20,777420
-0.20,778608
-0.20,779800
-0.20,780988
-0.20,782180
-0.20,783376
-0.20,784560
-0.20,785748
-0.10,786940
-0.20,788128
-0.20,789320
-0.20,790508
-0.10,791700
-0.20,792888
-0.20,794080
-0.20,795268
-0.20,796460
-0.20,797648
-0.20,798840
-0.20,800028
-0.20,801220
-0.20,802408
-0.20,803600
-0.20,804788
-0.20,805980
-0.10,807168
-0.20,808360
-0.20,809548
-0.20,810740
-0.20,811928
-0.20,813120
-0.20,814308
-0.20,815500
-0.20,816688
-0.20,817880
-0.20,819068
-0.20,820260
-0.10,821448
-0.20,822640
-0.20,823828
-0.20,825020
-0.20,826208
-0.10,827404
-0.20,828588
-0.20,829780
-0.20,830968
-0.20,832160
-0.10,833348
-0.20,834540
-0.20,835728
-0.20,836920
-0.20,838108
-0.20,839300
-0.20,840488
-0.20,841680
-0.20,842868
