.20,105559760
-0.20,105561204
-0.20,105562648-0.20,164477872
4467760
-0.20,164469204
-0.20,164470648
-0.20,164472092
-0.20,164473540
-0.20,164474984
-0.20,164476428
-0.20,164477872
4467760
-0.20,164469204
-0.20,164470648
-0.20,164472092
-0.20,164473540
-0.20,164474984
-0.20,164476428
-0.20,164477872
-1.30,107376
-0.20,107984
-0.20,108608
-0.20,109228
-0.20,109860
-0.20,110480
-0.10,111104
-0.10,111740
-0.20,112360
-0.10,112984
-0.20,114020
-0.20,115208
-0.20,116400
-0.20,117588
-0.20,118780
-0.20,119968
-0.20,121160
-0.20,122348
-0.20,123540
-0.20,124728
-0.20,125920
-0.20,127108
-0.20,128300
-0.20,129488
-0.20,130680
-0.20,131868
-0.20,133060
-0.20,134248
-0.20,135440
-0.20,136628
-0.20,137820
-0.20,139008
-0.20,140200
-0.20,141388
-0.20,142580
-0.20,143768
-0.10,144960
-0.20,146148
-0.10,147340
-0.20,148528
-0.20,149720
-0.20,150908
-0.20,152100
-0.20,153288
-0.20,154480
-0.20,155668
-0.20,156860
-0.20,158048
-0.20,159240
-0.20,160428
-0.20,161620
-0.10,162808
-0.20,164000
-0.20,165188
-0.20,166380
-0.20,167568
-0.10,168760
-0.20,169948
-0.20,171140
-0.20,172328
-0.20,173520
-0.20,174708
-0.20,175900
-0.20,177088
-0.20,178280
-0.20,179468
-0.20,180660
-0.20,181848
-0.20,183040
-0.20,184228
-0.20,185420
-0.10,186608
-0.20,187800
-0.20,188988
-0.20,190180
-0.20,191368
-0.20,192560
-0.20,193748
-0.20,194940
-0.20,196128
-0.20,197320
-0.20,198508
-0.20,199700
-0.20,200888
-0.20,202080
-0.10,203268
-0.20,204460
-0.20,205648
-0.20,206840
-0.10,208028
-0.20,209220
-0.20,210408
-0.20,211600
-0.20,212788
-0.20,213980
-0.20,215168
-0.20,216360
-0.20,217548
-0.20,218740
-0.20,219928
-0.20,326112
-0.20,326728
-0.20,327348
-0.20,327976
-0.20,328604
-0.20,329228
-0.20,329852
-0.20,330480
-0.20,331104
-0.20,331724
-0.10,332756
-0.20,333948
-0.20,335136
-0.10,336328
-0.10,337516
-0.20,338708
-0.20,339896
-0.20,341088
-0.10,342276
-0.20,343468
-0.20,344656
-0.10,345848
-0.10,347036
-0.20,348228
-0.20,349416
-0.20,350608
-0.20,351796
-0.20,352988
-0.20,354176
-0.20,355368
-0.20,356556
-0.20,357748
-0.20,358936
-0.20,360128
-0.20,361316
-0.20,362512
-0.20,363696
-0.20,364888
-0.20,366076
-0.20,367268
-0.20,368456
-0.20,369648
-0.20,370836
-0.20,372028
-0.20,373216
-0.20,374408
-0.20,375596
-0.20,376788
-0.20,377976
-0.30,379168
-0.20,380356
-0.20,381548
-0.20,382736
-0.20,383928
-0.20,385116
-0.20,386308
-0.20,387496
-0.20,388688
-0.10,389876
-0.20,391068
-0.20,392256
-0.20,393448
-0.20,394636
-0.20,395828
-0.20,397016
-0.20,398208
-0.20,399396
-0.20,400588
-0.20,401776
-0.20,402968
-0.20,404156
-0.20,405348
-0.20,406544
-0.20,407728
-0.20,408916
-0.20,410108
-0.20,411296
-0.20,412488
-0.20,413676
-0.20,414868
-0.20,416056
-0.20,417248
-0.20,418436
-0.20,419628
-0.20,420816
-0.20,422008
-0.20,423196
-0.20,424388
-0.20,425576
-0.20,426768
-0.20,427956
-0.10,429148
-0.20,430336
-0.20,431528
-0.20,432716
-0.20,433908
-0.20,435096
-0.20,436288
-0.10,437476
-0.10,438668
-0.20,544884
-0.20,545488
-0.20,546112
-0.20,546732
-0.20,547368
-0.20,547992
-0.20,548612
-0.10,549248
-0.10,549868
-0.10,550500
-0.20,551520
-0.20,552712
-0.10,553900
-0.20,555092
-0.20,556280
-0.20,557472
-0.20,558660
-0.20,559852
-0.20,561040
-0.20,562232
-0.10,563420
-0.20,564612
-0.20,565800
-0.20,566992
-0.20,568180
-0.20,569372
-0.10,570560
-0.20,571752
-0.20,572940
-0.20,574132
-0.20,575320
-0.20,576516
-0.20,577700
-0.20,578892
-0.20,580080
-0.20,581272
-0.20,582460
-0.20,583652
-0.20,584840
-0.20,586032
-0.20,587220
-0.20,588412
-0.20,589600
-0.20,590792
-0.20,591980
-0.20,593172
-0.20,594360
-0.20,595552
-0.20,596740
-0.10,597932
-0.20,599120
-0.10,600312
-0.20,601500
-0.20,602692
-0.10,603880
-0.20,605072
-0.20,606260
-0.20,607452
-0.20,608640
-0.20,609832
-0.20,611020
-0.20,612212
-0.20,613400
-0.20,614592
-0.20,615780
-0.20,616972
-0.20,618160
-0.20,619352
-0.20,620540
-0.20,621732
-0.20,622920
-0.20,624112
-0.10,625300
-0.20,626492
-0.20,627680
-0.20,628872
-0.20,630060
-0.20,631252
-0.20,632440
-0.20,633632
-0.20,634820
-0.20,636012
-0.20,637200
-0.20,638392
-0.20,639580
-0.20,640772
-0.20,641960
-0.10,643152
-0.20,644340
-0.10,645532
-0.20,646720
-0.20,647912
-0.20,649100
-0.20,650292
-0.20,651480
-0.20,652672
-0.20,653860
-0.20,655052
-0.20,656240
-0.20,657432
-0.20,763616
-0.20,764232
-0.20,764852
-0.20,765480
-0.20,766116
-0.20,766736
-0.20,767372
-0.20,767996
-0.20,768624
-0.20,769256
-0.20,770260
-0.20,771452
-0.20,772640
-0.20,773832
-0.20,775024
-0.20,776212
-0.20,777404
-0.20,778592
-0.20,779784
-0.20,780972
-0.20,782160
-0.10,783352
-0.20,784540
-0.10,785732
-0.20,786924
-0.20,788112
