1SC$Ix1$1y$-V=S2$%
9-B%70%a9-1.20,107376
-0.20,107984
-0.20,108612
-0.20,109232
-0.20,109864
-0.20,110484
-0.20,111108
-0.20,111744
-0.20,112364
-0.10,112988
-0.20,114020
-0.10,115212
-0.20,116400
-0.20,117592
-0.10,118780
-0.20,119972
-0.20,121160
-0.20,122352
-0.20,123540
-0.20,124732
-0.20,125920
-0.20,127112
-0.20,128300
-0.20,129492
-0.20,130680
-0.20,131872
-0.20,133060
-0.20,134252
-0.20,135440
-0.20,136632
-0.20,137820
-0.20,139012
-0.20,140200
-0.20,141392
-0.20,142580
-0.20,143772
-0.10,144960
-0.20,146152
-0.20,147340
-0.20,148532
-0.20,149720
-0.20,150912
-0.20,152100
-0.20,153292
-0.20,154480
-0.20,155672
-0.10,156860
-0.20,158052
-0.20,159240
-0.20,160432
-0.20,161620
-0.20,162812
-0.20,164000
-0.20,165192
-0.10,166380
-0.20,167572
-0.20,168760
-0.20,169952
-0.20,171140
-0.20,172332
-0.20,173520
-0.20,174712
-0.20,175900
-0.20,177092
-0.20,178280
-0.20,179472
-0.20,180660
-0.20,181852
-0.20,183040
-0.20,184232
-0.20,185420
-0.20,186612
-0.20,187800
-0.20,188992
-0.20,190180
-0.20,191372
-0.20,192560
-0.20,193752
-0.20,194940
-0.20,196132
-0.20,197320
-0.10,198512
-0.20,199700
-0.20,200892
-0.20,202080
-0.10,203272
-0.20,204460
-0.20,205652
-0.10,206840
-0.20,208032
-0.20,209220
-0.20,210412
-0.20,211600
-0.20,212792
-0.20,213980
-0.20,215172
-0.20,216360
-0.20,217552
-0.20,218740
-0.20,219932
-0.30,326144
-0.20,326764
-0.20,327384
-0.20,328008
-0.20,328636
-0.20,329260
-0.20,329884
-0.20,330512
-0.30,331140
-0.20,331760
-0.30,332792
-0.20,333984
-0.20,335172
-0.20,336364
-0.20,337552
-0.20,338744
-0.20,339932
-0.20,341124
-0.20,342312
-0.20,343504
-0.20,344692
-0.10,345884
-0.20,347072
-0.20,348264
-0.20,349452
-0.20,350644
-0.20,351832
-0.20,353024
-0.10,354212
-0.20,355404
-0.20,356592
-0.20,357784
-0.10,358972
-0.10,360164
-0.20,361352
-0.20,362544
-0.20,363732
-0.20,364924
-0.20,366112
-0.20,367304
-0.10,368492
